TP	3787	0.000773272
TQ	172	3.51209e-05
TR	18913	0.00386187
TS	21332	0.00435581
TT	24898	0.00508396
TU	9581	0.00195636
TV	687	0.000140279
TW	10983	0.00224263
TX	9	1.83772e-06
TY	9388	0.00191695
TZ	175	3.57335e-05
UA	4902	0.00100095
UB	3633	0.000741827
UC	7057	0.00144098
UD	3472	0.000708952
UE	5104	0.00104219
UF	790	0.000161311
UG	5662	0.00115613
UH	243	4.96185e-05
UI	4303	0.000878635
UJ	65	1.32724e-05
UK	722	0.000147426
UL	13300	0.00271574
UM	4325	0.000883127
UN	16670	0.00340387
UO	387	7.9022e-05
UP	5972	0.00121943
UQ	12	2.4503e-06
UR	20363	0.00415795
US	17549	0.00358335
UT	18042	0.00368402
UU	42	8.57603e-06
UV	201	4.10425e-05
UW	305	6.22783e-05
UX	207	4.22676e-05
UY	451	9.20903e-05
UZ	92	1.87856e-05
VA	4499	0.000918657
VB	50	1.02096e-05
VC	76	1.55185e-05
VD	67	1.36808e-05
VE	33104	0.00675955
VF	36	7.35089e-06
VG	17	3.47125e-06
VH	52	1.06179e-05
VI	11047	0.0022557
VJ	5	1.02096e-06
VK	16	3.26706e-06
VL	42	8.57603e-06
VM	43	8.78023e-06
VN	34	6.9425e-06
VO	2572	0.00052518
VP	47	9.59699e-06
VR	178	3.63461e-05
VS	504	0.000102912
VT	101	2.06233e-05
VU	93	1.89898e-05
VV	10	2.04191e-06
VW	87	1.77646e-05
VY	216	4.41053e-05
WA	16704	0.00341081
WB	519	0.000105975
WC	585	0.000119452
WD	515	0.000105159
WE	16169	0.00330157
WF	420	8.57604e-05
WG	142	2.89952e-05
WH	16338	0.00333608
WI	16850	0.00344062
WJ	70	1.42934e-05
WK	129	2.63407e-05
WL	814	0.000166212
WM	501	0.0001023
WN	3431	0.00070058
WO	10418	0.00212727
WP	474	9.67867e-05
WQ	21	4.28802e-06
WR	1636	0.000334057
WS	2097	0.000428189
WT	1651	0.00033712
WU	124	2.53197e-05
WV	74	1.51102e-05
WW	679	0.000138646
WX	1	2.04191e-07
WY	462	9.43364e-05
WZ	56	1.14347e-05
XA	904	0.000184589
XB	70	1.42934e-05
XC	911	0.000186018
XD	68	1.3885e-05
XE	869	0.000177442
XF	169	3.45083e-05
XG	36	7.35089e-06
XH	217	4.43095e-05
XI	1138	0.00023237
XJ	8	1.63353e-06
XK	4	8.16765e-07
XL	76	1.55185e-05
XM	141	2.8791e-05
XN	26	5.30897e-06
XO	239	4.88017e-05
XP	2324	0.000474541
XQ	12	2.4503e-06
XR	74	1.51102e-05
XS	122	2.49113e-05
XT	2294	0.000468415
XU	130	2.65449e-05
XV	21	4.28802e-06
XW	150	3.06287e-05
XX	8	1.63353e-06
XY	90	1.83772e-05
YA	8355	0.00170602
YB	3528	0.000720387
YC	3779	0.000771639
YD	2586	0.000528039
YE	8012	0.00163598
YF	2685	0.000548254
YG	1106	0.000225836
YH	2868	0.000585621
YI	5749	0.0011739
YJ	569	0.000116185
YK	364	7.43256e-05
YL	2458	0.000501902
YM	3263	0.000666276
YN	1754	0.000358152
YO	9836	0.00200843
YP	3326	0.00067914
YQ	106	2.16443e-05
YR	2407	0.000491488
YS	8554	0.00174665
YT	9491	0.00193798
YU	841	0.000171725
YV	512	0.000104546
YW	4461	0.000910897
YX	8	1.63353e-06
YY	517	0.000105567
YZ	29	5.92155e-06
ZA	427	8.71897e-05
ZB	33	6.73831e-06
ZC	28	5.71736e-06
ZD	17	3.47125e-06
ZE	1216	0.000248297
ZF	14	2.85868e-06
ZG	6	1.22515e-06
ZH	71	1.44976e-05
ZI	463	9.45406e-05
ZJ	1	2.04191e-07
ZK	7	1.42934e-06
ZL	52	1.06179e-05
ZM	13	2.65449e-06
ZN	9	1.83772e-06
ZO	225	4.5943e-05
ZP	9	1.83772e-06
ZQ	1	2.04191e-07
ZR	74	1.51102e-05
ZS	104	2.12359e-05
ZT	56	1.14347e-05
ZU	57	1.16389e-05
ZV	11	2.2461e-06
ZW	41	8.37184e-06
ZY	66	1.34766e-05
ZZ	162	3.3079e-05
